id	target	sty0	sty1	exy0	exy1	snippet
12634	1	0.399851210191	0.600148789809	0.115140614303	0.884859385697	), who is then trapped in an unconsumated and loveless marriage.She then returns to her father having left her husband and her father has to lie to his son in law.After a ride on her horse Eva decides to take a swim in the buff and loads up her clothes onto her horse's saddle.However her horse gets romantic notions itself and gallops off to greet its stablemate.Hedy rushes out of the lake naked and tries to recover her mount but an engineer at work sees and retrieves the horse then looks around for its owner.And so the romance is born.Her husband seeing that his rival must win Eva, later decides to shoot himself but I thought this was rather illogical and its main weakness bearing in mind his previous loveless relationship with Eva.<br /><br />Despite being a 1990 reissue title on VHS, the sound being 70 years old, is a bit soft and with background crackles, in line with films of its age.After a period of mourning our handsome boyfriend obviously is so in love with Eva he imagines her as a mother with an infant so we have to assume they live happily ever after.Just let the imagary wash over you and disabuse your mind of the style of films even of late 1930's vintage.This is a lyrical piece that can be enyoyed for its own sake and not just for its eye catching title.I gave it 7/10.
3811	0	0.787368053723	0.212631946277	0.548155519616	0.451844480384	If there's an enemy he can't defeat, he won't study the enemy to find out their weak points like a detective would, he'll just build a giant fighting robot to defeat them.
24218	0	0.6475247708	0.3524752292	0.44134248774	0.55865751226	She was so rich, can do everything she want, but not dare to divorce her husband that is very impossible.<br /><br />The words I LOVE YOU, it doesn't meant anything in this film.
17965	1	0.257292373836	0.742707626164	0.0577396972924	0.942260302708	Like others, I have seen and studied most of the books and films concerning the Clutter Killings, including a few dramatic works thematically based on the actions and psycho-mythology of the participants to the crime -- including Capote himself.
12969	0	0.717078762749	0.282921237251	0.900999914736	0.0990000852642	I was hoping he'd get hit by a bus five minutes into the film.<br /><br />Don't get me wrong, I love Asian horror cinema, but The Booth is extremely irritating and full of scenes that really make no damned sense at all.
16167	0	0.468031569316	0.531968430684	0.457030131803	0.542969868197	I personally think the show is one big farce the cast is equally bad.
20734	0	0.661289445182	0.338710554818	0.781574153069	0.218425846931	I just didn't get any chemistry between the 2 main stars.
15359	0	0.542560141346	0.457439858654	0.421633685232	0.578366314768	If you wanna see good, get Bava's "Bay Of Blood," done 14 years earlier and a heck of a lot better.
7724	1	0.383619909998	0.616380090002	0.262558595166	0.737441404834	What we have here is a damn good little nineties thriller that, while perhaps lacking in substance, still provides great entertainment throughout it's running time and overall does everything you could possibly want a film of this nature to do.
22452	0	0.749824604903	0.250175395097	0.738037474651	0.261962525349	Fist, there is not a single likable character, not even a villain we might admire for his/her chutzpah.
16012	1	0.332700014292	0.667299985708	0.198471067408	0.801528932592	And Jason Connery's so cute, as the shy and awkward miller's son, Corin, who falls in love with beautiful and the bold Princess Vera.
19602	1	0.516771123467	0.483228876533	0.200348777257	0.799651222743	If you have any sort of appreciation for character and dialogue, and any sense of American cultural history, you will find a lot of very absorbing material in this film.
18859	0	0.750209384782	0.249790615218	0.615383071069	0.384616928931	And she wonders how she got so drifted apart from the people closest to her.<br /><br />(This is my translation of the DVD cover text synopsis.
23443	1	0.419119513615	0.580880486385	0.417930235399	0.582069764601	I'm not sure that this comment contains an actual spoiler, but I'm playing it safe, so don't read this if you haven't seen the movie.<br /><br />I adore this movie, and so does everyone I work with -- and that is the point.
11633	0	0.641301958088	0.358698041912	0.838184974833	0.161815025167	The central conflict of the main character was uninvolving.
9891	1	0.342594786341	0.657405213659	0.260215196943	0.739784803057	The ending 'reveals the slippery nature of the human condition, and the human capacity for violence and undoing'.<br /><br />The actors do their best with a script that is a bit awkward but despite scripted lines that border on preaching they create believable characters.
3713	1	0.472029514761	0.527970485239	0.407071473364	0.592928526636	First off, this is not supposed to be a brilliant and thought provoking film like so many other reviewers seem to compare it to.
1911	0	0.716679582852	0.283320417148	0.938881149847	0.0611188501525	I wouldn't recommend this to my worse enemy, if you have some spare time, watch a good TV program instead or better read a nice book.
4340	0	0.71666138045	0.28333861955	0.561187845267	0.438812154733	In 1454, in France, the sorcerer Alaric de Marnac (Paul Naschy) is decapitated and his mistress Mabille De Lancr̩ (Helga Lin̩) is tortured to death accused of witchcraft, vampirism and lycanthropy.
5647	1	0.671062565952	0.328937434048	0.502021111902	0.497978888098	i could rave on and on about Cinderella and Disney all day but i wont i ll give you a brief outline of the story.
17050	0	0.475318951692	0.524681048308	0.313319588712	0.686680411288	We learn very little.
18813	1	0.390264650197	0.609735349803	0.217217322897	0.782782677103	Actors: YES Blackadder: Rather than MACBETH...!<br /><br />I am a big fan of Rowan and i have the majority of his work, but i think he did the series of Blackadder especially good.<br /><br />I Hope Rowan is going to continue his great style, but i think we can count on him, because he is already working on a Bean 2 Movie, that will be out this year, i can't wait...<br /><br />I Give this 3rd Blackadder a 9 out of 10 Rating.
11888	0	0.363886981264	0.636113018736	0.435430364508	0.564569635492	Its like the CI2 writer thought it was gonna be the best twist ever.
8999	0	0.58527917393	0.41472082607	0.689309431552	0.310690568448	It would take a lot of craft to make this movie work and IMHO it could be done with better writers and casting and direction.
4973	0	0.663911905893	0.336088094107	0.758117417631	0.241882582369	"Smithereens" is the kind of worthless flick which just hangs out among the cable channels taking up space like a cheesy dime novel in the public library.
2669	0	0.652259544884	0.347740455116	0.652719942478	0.347280057522	<br /><br />The visuals were interesting, but they didn't enhance the scenes.
2929	0	0.424753162047	0.575246837953	0.325095288691	0.674904711309	And, the mixing of shootings and slapstick doesn't mix well, this time.
1589	0	0.661043556152	0.338956443848	0.579214385971	0.420785614029	I could have done without the prison fight in the shower involving all those bare-a**ed inmates, though.
10416	1	0.55618952922	0.44381047078	0.185019936158	0.814980063842	Until now I've never seen Pegg any different.
11970	1	0.579423399539	0.420576600461	0.526018674817	0.473981325183	But the genuine look of terror, the sound effects, the flow!
14831	0	0.631281931661	0.368718068339	0.848930955682	0.151069044318	I was looking forward to Kathryn Bigelow's movie with great anticipation after the endless hype and 6 Oscars which it was awarded.
16314	0	0.681928659435	0.318071340565	0.802742838275	0.197257161725	"<br /><br />There's also no way the then-43 year-old Knotts could pass for a 35 year-old, as his character insisted he was.
16272	1	0.323394126429	0.676605873571	0.326800148317	0.673199851683	He and Elinore must physically pull the calf out of the birth canal.
3180	0	0.643604743437	0.356395256563	0.71233160969	0.28766839031	Not that I like spenny at all.
24291	0	0.371683157038	0.628316842962	0.149624016557	0.850375983443	... to not live in Montana and especially not to live there at the end of the 19th century.<br /><br />"A river runs through it" certainly is a well made movie from a cineastic stand-point.
8264	0	0.488945271752	0.511054728248	0.546545179838	0.453454820162	To overcome the death of his wife, an old man does what anyone in his position would naturally do (at least in a Peter Greenaway movie): he and his son populate their home with eight and a half (one has no legs) women and embark on a sexual odyssey.
24255	0	0.64484339087	0.35515660913	0.804517542718	0.195482457282	I felt like I was stoned for the first time again, having semi-philosophical conversations with fellow adolescents.<br /><br />What a futile attempt to raise Dutch cinema to new heights.
18968	0	0.357117835026	0.642882164974	0.357746442473	0.642253557527	It seems that the people who made it had no other ambition than to create the French equivalent of "Dirty Harry".
10393	0	0.63117408249	0.36882591751	0.90250101797	0.0974989820299	The sequels to "Nebula" prove to be no better...hard to believe considering this entry is bottom-of-the-barrel.
18496	1	0.383454417493	0.616545582507	0.332916462325	0.667083537675	The story has a lot of holes in it, perhaps because of the demands of the studio executives that didn't trust the director.
6450	1	0.351778590102	0.648221409898	0.0836233034694	0.916376696531	If you enjoy Cleese & all the British 'Pythonesque' humour of the time, then this little gem is absolutely hilarious.<br /><br />Arthur Lowe is a real treat!<br /><br />I saw this with friends on TV when it first came out, and its classic quotes have formed a part of our jokes for 30 years, and will do forever!
16222	0	0.364253389455	0.635746610545	0.227160408042	0.772839591958	and not in a fun-to-watch way.
16025	1	0.284914056719	0.715085943281	0.220980239029	0.779019760971	This is the one that brings it all together in a very good package.<br /><br />Simon has done some other decent work, but this one is really his best work which made the rest of his work possible.
3092	1	0.40258238844	0.59741761156	0.197720514682	0.802279485318	It was well cast and believable.
18769	0	0.72353600452	0.27646399548	0.747465367107	0.252534632893	Okay, I absolutely LOVE Ben Stiller, although I am lukewarm about Jennifer Aniston.
3620	0	0.649425518821	0.350574481179	0.574736944387	0.425263055613	As a Hammer completist I was dreading the time when I would have to raise the courage to watch this film and the one following it, Holiday on the Buses.
18595	1	0.294201727729	0.705798272271	0.385951092803	0.614048907197	Even though Britney Spears write the book it is quite a realistic plot, maybe not about the falling in love part, but the part about being different and struggling but coming out best in the end is very true to real life.
20837	0	0.686834071761	0.313165928239	0.809161334831	0.190838665169	It was weak, very very weak.
23618	0	0.581811343927	0.418188656073	0.530375855702	0.469624144298	It's almost like having your teeth pulled, only not as much fun.
17585	0	0.634479197592	0.365520802408	0.680197469494	0.319802530506	We know the bomb is under the table but not when it will go off, and that's suspense."
5234	0	0.632023544269	0.367976455731	0.649077480188	0.350922519812	The movie was badly made, failing to delve deeper into anything about Auschwitz apart from the purely trivial, just sufficient to make sure the holocaust is refreshed in the viewers memory and to incite a barrage of tears.
5586	0	0.589220316664	0.410779683336	0.767860926457	0.232139073543	Now this combination would be cool if somone knew what they where doing, and the only ones on this production that knew that was, no one.<br /><br />Though i have seen far worse, i would not recomend this movie to anyone, but if you are up one cold night, and just wanna glanse at something, it will pass the time, slowly.
4093	0	0.461100088387	0.538899911613	0.418412519281	0.581587480719	<br /><br />I can't really say what I feel this show is because it's probably against the ToS, but it starts with "B" and rhymes with "fastardization".
18641	0	0.381317746894	0.618682253106	0.368213945071	0.631786054929	DVD has become the equivalent of the old late night double-bill circuit, the last chance to catch old movies on the verge of being completely forgotten like The Border.
1806	1	0.589260874799	0.410739125201	0.385422278928	0.614577721072	Strangely erotic schlock Gothic horror that will be loved by Hammer House of Horror fans the world over.
16985	1	0.374452603383	0.625547396617	0.0567882808556	0.943211719144	All in all, this is a powerful and heartwarming film that I hope everyone gets a chance to experience.
21069	0	0.657784670581	0.342215329419	0.655328128065	0.344671871935	The copious references to the celebrity of the main actors in azn cinema scenester's reviews may tip you off to 'Art of Seduction's shallowness.
7885	1	0.367889237159	0.632110762841	0.185083772982	0.814916227018	Renny Harlin's first American film was one of the best of a slew of prison-set horror films(like "Death House" or "The Chair")in the late 80's.Twenty years before,guard Lane Smith had wrongfully executed a condemned man.Now,he is the warden of the newly re-opened prison,and the man's ghost is back for bloody revenge.This atmospheric and very moody film features lots of gruesome gore and violence.Viggo Mortensen,Tiny Lister,Tom Everett and Kane Hodder are onhand for the entertaining carnage.
6937	0	0.675727716431	0.324272283569	0.901694223926	0.0983057760738	Just try to imagine someone making a movie about things on c-span only the fictional movie is 10 times less interesting than the most boring debate on c-span.<br /><br />I think there is a conspiracy somewhere in this movie, but I was unable to tell exactly what it was after I gouched my eyeballs out and threw them at Richard Gere.
1814	1	0.47606448963	0.52393551037	0.165854132686	0.834145867314	Maria Braun is an extraordinary woman presented fully and very credibly, despite being so obtuse as to border on implausibility.
9140	0	0.666905750585	0.333094249415	0.87847559701	0.12152440299	Aside from the lack of plot, unconvincing, unsympathetic, and flat characters, a couple of inmates that do manage to escape actually return to the prison in order to "free" their fellow inmates??!
24612	0	0.569097260819	0.430902739181	0.586871113841	0.413128886159	<br /><br />My present to you is by way of advice.
213	1	0.38638272959	0.61361727041	0.116237676637	0.883762323363	I enjoyed watching Cliffhanger, at the beginning when that woman (Sarah) was full of terror when she was slipping, i thought that was a terrifying scene as i would think that when you see that see, your nerves in your body get to you because it makes you get full of fright and your heart beats faster.
12114	1	0.339597308733	0.660402691267	0.161169515274	0.838830484726	Wang also is a surprisingly Shakespearian character, which is weird enough as it is, much less that you actually begin to feel sorry for him by the time his ultimate showdown with Tatsuhito comes to be.
17840	0	0.636009161325	0.363990838675	0.690330104789	0.309669895211	Please don't watch this film.
990	0	0.715019075424	0.284980924576	0.840847633184	0.159152366816	Things that they wish they could blame on drugs or alien possession.
17143	1	0.623913458127	0.376086541873	0.637529399476	0.362470600524	I found this movie really funny because you have a youthful black comedian (Chris Rock) who dies and is sent back to earth in a mid-50's white mans body.
16134	1	0.413439943593	0.586560056407	0.225749066707	0.774250933293	<br /><br />This story line may be used quite often, but it's a unique movie and I'll fight back on anyone who disagrees!
6173	1	0.652289921787	0.347710078213	0.738353873867	0.261646126133	What you're going to hear throughout is a distorted voice-over which often sounds insincere and worse still is the continuous background music, which goes through minimal change and doesn't add much to anything.
9189	0	0.678834728941	0.321165271059	0.670169285052	0.329830714948	<br /><br />Ramsey can't bring Callar to life.
21769	0	0.403078472745	0.596921527255	0.453717004133	0.546282995867	I saw the movie last night here at home, but I thought it was too long first of all.
17608	0	0.667771938995	0.332228061005	0.528882355627	0.471117644373	I like Terence Hill movies and i like Bud Spencer but this movie just drove me up the wall.
16687	0	0.725520063169	0.274479936831	0.634239225714	0.365760774286	The base story is quite good, but the money just wasn't there to do the story justice.
9506	0	0.689555515118	0.310444484882	0.650216220246	0.349783779754	Thomas Archer (Ron Eldard) has his child killed and his wife viciously attacked in a home invasion.
11403	1	0.452534370114	0.547465629886	0.0394417955805	0.96055820442	Sabu and John Justin are superb as the dashing heros, Conrad Veidt is throughly delightful as the wicked villain Jaffar, and Rex Ingram is a joy to watch as the sardonic genie.
9243	0	0.612177403044	0.387822596956	0.825470150431	0.174529849569	I liked Wesley Snipes, and I founded funny that he played his name's meaning in a movie.
742	1	0.687008425582	0.312991574418	0.702676721663	0.297323278337	or video.
8689	0	0.46702377977	0.53297622023	0.438486669465	0.561513330535	I fully expected to eventually see the Wiley Coyote riding on top, while chasing after the Roadrunner.
18070	0	0.682358536064	0.317641463936	0.515871833698	0.484128166302	See it only if you are interested in history of development of porn into mainstream, or can appreciate art in porn movies.
14890	1	0.380024616237	0.619975383763	0.0482857269913	0.951714273009	Dudley Moore is funny and somehow makes his self-centred character endearing, Liza Minelli is a convincing foil as the the feisty opposite he attracts, but John Gielgud steals the show as Arthur's wonderfully sarcastic butler.<br /><br />It's corny but great fun with a memorable soundtrack, and ran for nearly 3 months at our local fleapit.
1546	0	0.700326552767	0.299673447233	0.662573859364	0.337426140636	This movie tells the tender tale of a demented scientist who, after his fiance is decapitated, goes around ogling strippers so that he can find a suitable body to attach her noggin to.
16318	1	0.629364101483	0.370635898517	0.340751535664	0.659248464336	It would really be a good show to follow!
16739	0	0.694168420347	0.305831579653	0.957371409356	0.0426285906442	Pam and Denise act so horribly in this movie.<br /><br />Plus The script is absolutely atrocious, I can't believe someone can came out with such crappy ideas.
7834	1	0.367567190395	0.632432809605	0.218996227757	0.781003772243	It kicks ass and rocks as far as action goes, but the interactions of the characters and societal reactions to "mutants" reminds us of the constant prejudices that we face (and make) everyday.
8319	0	0.692058286317	0.307941713683	0.781655205114	0.218344794886	also the idea of a 9 yr old mechanic is absurd.
23668	0	0.793855225311	0.206144774689	0.87829680625	0.12170319375	However, don't let the cover of this movie decieve you.
