id	target	sty0	sty1	exy0	exy1	snippet
12030	0	0.652391378667	0.347608621333	0.84246159203	0.15753840797	As for the whole "point" of the story, namely "war is bad" (oh, there's a shock!)
23046	1	0.292855002825	0.707144997175	0.310430259449	0.689569740551	And there has never been a Chief Petty Officer as unabashedly prejudice against everybody but WASPs as DeNiro's character.
1666	1	0.373314779452	0.626685220548	0.259907371408	0.740092628592	It is a very fun movie to watch and nothing more.
14574	0	0.556860782458	0.443139217542	0.574998107203	0.425001892797	I'm compelled to ask, "what made you think this was a story worth telling in the first place!?"
21799	0	0.439930575885	0.560069424115	0.884968633396	0.115031366604	One of Seagal's poorest efforts, and he's as understated as ever(..not a compliment).
13031	1	0.60485307844	0.39514692156	0.158518880391	0.841481119609	Every actor is perfect, the screenplay is a haunting succession of suspenseful scenes.
7299	0	0.812799818222	0.187200181778	0.92300791973	0.0769920802697	The phone phreak we see Will do is the 1st show of any hacking skill in the movie, we also get a hack into RIPLEY which seemed too easy for such a powerful system.<br /><br />The "guy" who ran into Annie at the airport & was also watching them in the street was nothing to do with RIPLEY & the laughable notion that RIPLEY could track a cellphone whilst underground was as stupid as the idea that a computer reads lips.<br /><br />Another reference to the original movie when they mention Stephen Falken as the designer of the system RIPLEY replaced, the Joshua Project.
7987	1	0.465822922608	0.534177077392	0.214425636483	0.785574363517	This again could be down to experience and time needed to develop, but throughout the episode her acting appeared forced and not completely confident.<br /><br />Based on the pilot I greatly look forward to seeing where 'Caprica' goes in the future and hopefully it will touch the greatness that BSG once did.
21491	1	0.36959236375	0.63040763625	0.361400098199	0.638599901801	Don't pass up this hothouse melodrama, chock full of creepily exotic blooms, if it comes your way; it's a remarkable movie.
13537	1	0.483360637539	0.516639362461	0.358237725376	0.641762274624	For a movie that gets no respect there sure are a lot of memorable quotes listed for this gem.
7933	1	0.442965347684	0.557034652316	0.0879486440265	0.912051355974	I sent off for my copy as soon as able and received it a few weeks later.
14777	1	0.64025500033	0.35974499967	0.837188387294	0.162811612706	The show is on one hand awful, the acting is terrible (even when we get actual name actors like Brad Pitt and Bill Moseley in one episode), the dialogue is moronic and the premise/moral of each episode feels like something lifted out of a 50s educational short.
21352	0	0.789065018905	0.210934981095	0.909215243272	0.0907847567277	b) See just how bad a film can be.
6190	0	0.700808342925	0.299191657075	0.833352608408	0.166647391592	I want my money back.
20942	1	0.623314426718	0.376685573282	0.770145111612	0.229854888388	The camera angles are good and the acting, for the most part, isn't bad.
12775	1	0.36254226862	0.63745773138	0.219102072431	0.780897927569	Perhaps ten years later the 'psychological' western was well entrenched but in 1950 it was rare to throw Ahab into the mix with Cain and Abel, to say nothing of addressing several other issues along the way, and still furnish a conventional western on the surface and full credit to all concerned.
3149	0	0.693490873164	0.306509126836	0.935298629832	0.0647013701683	The script is so lame that I had to force myself to even finish this movie.
21907	0	0.541618069293	0.458381930707	0.314790914071	0.685209085929	There are some good performances (e.g.
7165	0	0.756846167501	0.243153832499	0.957262516385	0.0427374836148	Some blind dude gets some new eyes, bad thing is that they belong to a mean old werewolf.
24616	1	0.471438317965	0.528561682035	0.0749330778626	0.925066922137	One is touched in many ways by this movie, you'll laugh, cry, and just have fun with the great martial arts and cinematography.
15981	1	0.27057429178	0.72942570822	0.34089168156	0.65910831844	Tony's friend had been watching the junk yard.<br /><br />Tony sets out to find the killer against his superior's order.
15915	1	0.508196407082	0.491803592918	0.288969172679	0.711030827321	Brian De Palma's undeniable virtuosity can't really camouflage the fact that his plot here is a thinly disguised "Psycho" carbon copy, but he does provide a genuinely terrifying climax.
11762	0	0.514159728545	0.485840271455	0.640917507181	0.359082492819	The movie tries to be funny, and tries to make a story about abductions and more but it never works.
1154	1	0.547288605759	0.452711394241	0.138457327415	0.861542672585	I love the mice from the film too, they are cute.
11832	1	0.356883780328	0.643116219672	0.349898626222	0.650101373778	Not only a movie but an incredible future vision, this movie establishes a new standard of s/f movies.
24405	0	0.685311119924	0.314688880076	0.738850294792	0.261149705208	Too many hot buttons are pushed without any reason, they managed to stuff this boring film, that does not say anything, with every drama element that is out there: death, divorce, money issues, parenting problems, suicide, psychological problems, drug abuse, adoption, rejected love, traveling problems, sex, generations misunderstandings, robbery, legal issues, guns, medical ethics, "deep real love"Â You would think that it would make for an interesting movie, but hell no Â all these events are secondary to something primary which is not there.
10922	0	0.740381310992	0.259618689008	0.639655664731	0.360344335269	Very disturbing stuff, there was no need to show the children fully naked.
6930	0	0.547642450466	0.452357549534	0.682312392828	0.317687607172	That's the set-up, and it doesn't go anywhere you wouldn't expect it to.
23111	0	0.294931873539	0.705068126461	0.451140539725	0.548859460275	To say I was disappointed with this film would be a great understatement.<br /><br />If you have never read the book(s) I imagine you will enjoy the movie.
23364	0	0.674576780841	0.325423219159	0.826001213153	0.173998786847	WHY?
6679	1	0.350431847527	0.649568152473	0.340978069273	0.659021930727	<br /><br />However, I was disappointed that this movie didn't delve deeper into Achilles's and Athena's relationship.
689	1	0.364173175992	0.635826824008	0.243083731138	0.756916268862	I watched this movie with my dad when it came out and having served in Korea he had great admiration for the man.
11154	1	0.497151423189	0.502848576811	0.496116749842	0.503883250158	A real must have in any serious videoteque.
11499	1	0.349682991867	0.650317008133	0.273316817459	0.726683182541	This is not a movie you watch for entertainment, at least most people I know would not.<br /><br />It's portraits the cruelty to both body and mind that happen in a war pretty well, the characters seem plausible, especially because you "read their minds", something more often found in books and rarely in movies, however done very well in this piece.
861	0	0.299460263078	0.700539736922	0.416349621833	0.583650378167	I bought this adaptation because I really liked Anne BrontÃ«'s novel when I read it some time ago and usually particularly enjoy BBC dramas.
21299	1	0.313698917872	0.686301082128	0.407069668089	0.592930331911	"<br /><br />A voice over comments the story at the beginning and at the end and history is given a rough ride:height of irony,it's a genuine historian who speaks!<br /><br />Christian-Jaque directs the movie with gusto and he knows only one tempo :accelerated.<br /><br />Remake in 2003 with Vincent Perez and Penelope Cruz.I have not seen it but I do not think it had to be made in the first place.
3441	1	0.587137411631	0.412862588369	0.514807635035	0.485192364965	Whether this movie is propaganda or not (I firmly believe it is not), it really shows the power of Media.
16448	0	0.643451945611	0.356548054389	0.886147333233	0.113852666767	Don't listen to the misleading title "Werewolf Woman".
2498	1	0.33950677111	0.66049322889	0.224998205853	0.775001794147	They will be seeing it more as Shakespeare's audiences saw it: a play with sword fights and battles, and mighty kings and nobles, murder and incest and evil schemes and ghosts--and great art, if one cares to look for it, but in Shakespeare's day most didn't, any more than most people do now.
10931	0	0.589410396417	0.410589603583	0.781381210388	0.218618789612	There are a couple of scenes where the lines are funny.
5899	0	0.668966976723	0.331033023277	0.966190661847	0.0338093381532	It was even worse than I thought it would be.
6789	1	0.535246981778	0.464753018222	0.670347425899	0.329652574101	And even though I might have known what was coming at points, I still couldn't bear to stop watching the screen; to my knowledge, not a single person left the theater during the entire movie.<br /><br />My one gripe is that there seems to be almost no marketing for this film, and as brilliant as it is I can't figure out why.
24155	1	0.44054988659	0.55945011341	0.213230014864	0.786769985136	To this day, my friends and I still jam to the Purple Rain soundtrack and pretend to be Prince and the Revolution.<br /><br />Now the movie itself, I just meant what I said in the title, because for the most part, this movie itself is made by the music.
6081	1	0.454585031062	0.545414968938	0.255972598557	0.744027401443	A Frank Capra WONDERS OF LIFE film.<br /><br />Keeping the blood pumping through our veins is the responsibility of hardworking HEMO THE Magnificent.<br /><br />In the mid-1950's, AT&T and Bell Science teamed with famed Hollywood director Frank Capra to produce a series of CBS television science films to educate the public about the Universe around them.
5549	0	0.721431449497	0.278568550503	0.855896437562	0.144103562438	The first branch was too flimsy and not funny.
3178	0	0.351571416435	0.648428583565	0.473151829097	0.526848170903	Only that I might more effectively criticize this movie, I wish that I were more articulate.
17284	0	0.463977878616	0.536022121384	0.693835973852	0.306164026148	It's more on the drama side, character developments than a horror flick.<br /><br />It's not for those who wants to get spooked startled frightened grossed out, or sit down with popcorn to just enjoy.<br /><br />honestly this movie would be good if we were still in the 50's<br /><br />This movie is about a family who has a dry field, and that is just that.
3717	0	0.41952505346	0.58047494654	0.907963985511	0.0920360144887	<br /><br />If you really want to waste 90 minutes of your life, then watch it, for all the others, don't do it, because you WILL regret it!
18912	0	0.450588193037	0.549411806963	0.912041854419	0.0879581455812	And dare I say it, some of the "gratuitous" nudity wasn't so gratuitous after all, because it fit in with the story and setting.<br /><br />Don't get me wrong, it's still overall a bad movie, but as bad movies go, it's a shade more intelligent than the REALLY horrible tripe like Mesa of Lost Women and Robot Monster.
9282	0	0.414663828528	0.585336171472	0.759009809427	0.240990190573	but of course, that ends up to not be the case and the whole movie turns out to be pointless, both from Maddox's perspective and the viewer's.
7142	1	0.406929187752	0.593070812248	0.0458178114998	0.9541821885	It's an entertaining and satisfying conclusion to the series, and if they have any good sense, and Damon gets his wish, this will be the perfect end to it.
9565	1	0.241784315111	0.758215684889	0.463617170621	0.536382829379	Their relationship will face the test of not only time but also fortune.
10389	1	0.444217742571	0.555782257429	0.592514428362	0.407485571638	We didn't get to spend as much time there as I would have liked.<br /><br />If you ever wondered how movies got into space so competently, watching FP will explain all that.
9445	0	0.510504665283	0.489495334717	0.725523125889	0.274476874111	)<br /><br />I just don't know why this movie is rated so high, and in rotten tomatoes, even higher, what's wrong with good, rational and objective criticism?
16316	0	0.373143564881	0.626856435119	0.717516252797	0.282483747203	Some so called "russian proverbs" are totally made up, and list goes on and on.<br /><br />Not recommended to watch - this movie is full of lies, and phony stuff.
20958	0	0.36049549279	0.63950450721	0.458154469724	0.541845530276	<br /><br />In conclusion, I can't go so far as to say that I enjoyed the movie by the end of it.
14423	1	0.371618339642	0.628381660358	0.208947340275	0.791052659725	This third Muppet movie definitely didn't disappoint me the first time I saw it, and my second viewing nearly three years later may not have impressed me as much, but if not, it certainly didn't go too far downhill.<br /><br />The Muppets' stage musical, "Manhattan Melodies", turns out to be a big hit on their college campus.
14464	0	0.65803986637	0.34196013363	0.851834248007	0.148165751993	A plot.
13594	0	0.483300583628	0.516699416372	0.339250026367	0.660749973633	It all became very very apparent with her participation in the Vieques issue.
11937	1	0.208036782619	0.791963217381	0.311315927835	0.688684072165	And I liked it that way.<br /><br />So I've only seen this movie once and I believe it was a good decision not to watch it again.
15559	0	0.580492047958	0.419507952042	0.800149804701	0.199850195299	The orange tone to everything was just yucky.
12634	1	0.51662033935	0.48337966065	0.0996722357491	0.900327764251	First, let's get the "hoopla" out of the way.Hedy Lamarr was regarded as one of the most beautiful of women and the movies were a perfect medium for the many to see her beauty on screen.Here we have Hedy as a young fresh-faced 20 year old speaking in her native Austrian.I recently bought a 1990 uncensored version of this 1932/3 classic.Yes we see a brief close up of Hedy bare from the waist up but although she filmed the swimming & runaway horse scenes naked, the director Gustav Machaty uses the cover of branches, reflections in puddles, medium and long shots to show her thus in this famous scene; so don't go imagining there are any lascivious close ups or clinches.Her boyfriend , Pierre Nay keeps his clothes on at all times.Yes, fairly daring for its day but how innocous it looks now through 2003 eyes.<br /><br />As other learned reviews have stated this film should be looked at for the imagary, expressionism, and allegorical statements it makes with pictures of drops of water forming a ripple on the surface of a pale of water, farm machinery, landscapes etc.Sweet sounding strings run for most of "Extase's" length and the film has a "feel" of a transition between silent and sound in its direction and concept.The script is highly minimalist and economical the story being mainly imparted through the medium of facial and bodily gestures with just a few words of German spoken by the actors with English subtitles beneath.Even these few words seem almost superflous in the general lyrical vein which runs through the film.<br /><br />Put very simply this is the story of a young girl who marries a much older man (why we are never told and what did Eva see in him anyway?Money?
3811	0	0.665478299374	0.334521700626	0.832083444328	0.167916555672	A lot of times this show doesn't even feel like a Batman show, just another brainless anime that's nothing but pointless fighting.<br /><br />What I hate the most about this show is what they did to the villains.
24218	0	0.723129568057	0.276870431943	0.885849306856	0.114150693144	How can the story script is so weak?
17965	1	0.221924549785	0.778075450215	0.0666976492861	0.933302350714	That is because here we are seeing a far more profoundly realistic "interpretation of life and death" than Capote could ever create -- a real Tragedy.<br /><br />The actual cold-blooded killer, Mr. Capote, and his hypocritically artistic "non-fiction novel" do not control these interpretations and performances.<br /><br />If "In Cold Blood" and Capote's effect on life, literature and truth matters as much as scholars say, then it takes guts as well as talent to portray the truth, or a version of the truth, that is not the rank, cowardly lie drawn up from the fathoms of Capote's own abyss.
12969	0	0.45101261802	0.54898738198	0.463758463968	0.536241536032	If you want some good Asian cinema, check out A Tale of Two Sisters or Into The Mirror.
16167	0	0.491462613102	0.508537386898	0.457030131803	0.542969868197	I personally think the show is one big farce the cast is equally bad.
20734	0	0.468040072	0.531959928	0.583975125058	0.416024874942	Certainly wouldn't ask anyone to watch it as a true adaptation of the novel.
15359	0	0.689822721102	0.310177278898	0.788617705247	0.211382294753	If you wanna see a good BAD slasher, see "Just Before Dawn" or "The Burning."
7724	1	0.204717764122	0.795282235878	0.397760339176	0.602239660824	I figured that if this film was up to standard of what I've already seen from the director, it would be well worth watching - and Red Rock West is certainly a film that Dahl can be proud of.
22452	0	0.643690751241	0.356309248759	0.889729795937	0.110270204063	The ham is so plentiful here, you feel like you're at a picnic - but one of those wretched company employee picnics where you drink too much cheap beer and get your hangover before you even stop drinking.
16012	1	0.616861218255	0.383138781745	0.229029647741	0.770970352259	All the songs are great, and actually memorable, unlike many children's musicals, where the songs are just stuck in for no real reason.
19602	1	0.33304205762	0.66695794238	0.342974528637	0.657025471363	It probably was originally a play, and that's why it's dialogue heavy, but I can't stress enough how these icons that we only have a shallow understand of are made into truly complex and wonderful characters.<br /><br />This film is better than any college course for telling you how to create a character-driven story.<br /><br />
18859	0	0.76073918852	0.23926081148	0.508894063716	0.491105936284	Anna doesn't mention the incident back home and starts observing her husband and child.
23443	1	0.289174982003	0.710825017997	0.422582226935	0.577417773065	Possible spoiler alert: in one great scene, the two leads, both actors, are _discussing_ how to _discuss_ something personal, something entirely 'out-of-script', with another actor, and they start making up lines, rehearsing them, and critiquing each other's performance.<br /><br />Since this movie appeared in, what was it, '91, it has become fashionable to do this, especially on TV.
11633	0	0.701999673909	0.298000326091	0.769411377745	0.230588622255	There was no real suspense.
9891	1	0.401958369942	0.598041630058	0.194811077443	0.805188922557	As a novel the story was gut wrenchingly real: as transcribed into a screenplay by novices David Diamond and Danny Green (who also directs) it is more of a cerebral dissertation that gradually erupts into action in the final moments.<br /><br />Harry Lesser (Dylan McDermott) is a Jewish novelist with one book under his belt but currently attempting to finish his 'newest' book ten years into the writing.
3713	1	0.581876450137	0.418123549863	0.800054586827	0.199945413173	If one were to look back after the film it really wasn't meant to be convincing, it was a low budget ipecac.
1911	0	0.53996773993	0.46003226007	0.957699680738	0.042300319262	This is probably the most boring, worse and useless film I have seen last year.
4340	0	0.524794425317	0.475205574683	0.394764346969	0.605235653031	They decide to travel to the Villas de Sade, a real estate of Hugo's family in the countryside, to seek a monastery with a hidden treasure.
5647	1	0.328006804445	0.671993195555	0.00553514808877	0.994464851911	Cinderella In my opinion greatest love story ever told i loved it as a kid and i love it now a wonderful Disney masterpiece this is 1 of my favorite movies i love Disney.
17050	0	0.554714612151	0.445285387849	0.834577140128	0.165422859872	What a wasted opportunity to actually make an interesting film about a complicated subject.
18813	1	0.377145621733	0.622854378267	0.217217322897	0.782782677103	Actors: YES Blackadder: Rather than MACBETH...!<br /><br />I am a big fan of Rowan and i have the majority of his work, but i think he did the series of Blackadder especially good.<br /><br />I Hope Rowan is going to continue his great style, but i think we can count on him, because he is already working on a Bean 2 Movie, that will be out this year, i can't wait...<br /><br />I Give this 3rd Blackadder a 9 out of 10 Rating.
11888	0	0.170418023962	0.829581976038	0.170555565136	0.829444434864	and suchlike.
8999	0	0.510885778768	0.489114221232	0.689309431552	0.310690568448	It would take a lot of craft to make this movie work and IMHO it could be done with better writers and casting and direction.
4973	0	0.609755444504	0.390244555496	0.992594926012	0.00740507398837	A worthless bit of tripe and first effort for mediocre director Seidelman, the film is fraught with bad acting, bad sound, bad camera work, and poor quality in all aspects of the film.
2669	0	0.595073788801	0.404926211199	0.950869887782	0.0491301122182	In a word, this film was boring.
2929	0	0.277449390737	0.722550609263	0.442396021182	0.557603978818	Producers might have considered making the film more dramatic, focusing exclusively on Dressler and the characters played by William Bakewell (as Benny Emerson) and Karen Morley (as Myrtle Burns).<br /><br />**** Politics (7/25/31) Charles Reisner ~ Marie Dressler, Polly Moran, Roscoe Ates
1589	0	0.62062644908	0.37937355092	0.563815580967	0.436184419033	Next..
10416	1	0.31477410534	0.68522589466	0.410385024609	0.589614975391	They all fit their character well enough.<br /><br />Conclusion: I think it's a nice celeb comedy with some more and some less funny passages, a sweet cast but an all too sudden ending.
11970	1	0.29178837016	0.70821162984	0.392810470395	0.607189529605	And I've seen hundreds of thrillers/horror movies!
14831	0	0.25329470417	0.74670529583	0.132719321444	0.867280678556	It's not as atmospheric and gripping as Full Metal Jacket, not as epic as Band of Brothers, not as action packed as...well, anything.
16314	0	0.411992208802	0.588007791198	0.802742838275	0.197257161725	"<br /><br />There's also no way the then-43 year-old Knotts could pass for a 35 year-old, as his character insisted he was.
16272	1	0.757759688898	0.242240311102	0.578411391391	0.421588608609	With merciless logic, he points out that with no money, no livestock, no credit, and no assets, she has no chance of succeeding.
3180	0	0.308213582418	0.691786417582	0.372976794349	0.627023205651	I would only suggest watching it if you got it with the season 1 DVD of kenny vs spenny (it comes for free on the 3rd disc).
24291	0	0.343492781393	0.656507218607	0.149624016557	0.850375983443	... to not live in Montana and especially not to live there at the end of the 19th century.<br /><br />"A river runs through it" certainly is a well made movie from a cineastic stand-point.
8264	0	0.58859295942	0.41140704058	0.932731576424	0.0672684235756	There is no story - just a random collection of dull scenes.
24255	0	0.579958362933	0.420041637067	0.840392281374	0.159607718626	Some scenes seemed promising, playing with visual dimensions, but couldn't hold up the rest.
18968	0	0.564486090411	0.435513909589	0.569096035016	0.430903964984	He goes after a big-time drug dealer (played by Henry Silva, normally a great villain - see "Sharky's Machine"; but here he is clearly dubbed, and because of that he lacks his usual charisma).
10393	0	0.546145056331	0.453854943669	0.90250101797	0.0974989820299	The sequels to "Nebula" prove to be no better...hard to believe considering this entry is bottom-of-the-barrel.
18496	1	0.648440137379	0.351559862621	0.235414784787	0.764585215213	If she was a beauty with her red hair, as a blonde, she is just too stunning for words.
6450	1	0.416167590317	0.583832409683	0.0836233034694	0.916376696531	If you enjoy Cleese & all the British 'Pythonesque' humour of the time, then this little gem is absolutely hilarious.<br /><br />Arthur Lowe is a real treat!<br /><br />I saw this with friends on TV when it first came out, and its classic quotes have formed a part of our jokes for 30 years, and will do forever!
16222	0	0.273558746197	0.726441253803	0.227160408042	0.772839591958	and not in a fun-to-watch way.
16025	1	0.397132751291	0.602867248709	0.0812165689491	0.918783431051	The supporting cast for this film is stellar as well.<br /><br />It is about 2 men living together who are from opposite planets.
3092	1	0.523890134212	0.476109865788	0.482939704275	0.517060295725	Taking place in the mid 1950's, everything looked accurate to me.
18769	0	0.639568583753	0.360431416247	0.781669892417	0.218330107583	It sounds like she is just standing there reading right off the script.
3620	0	0.414333279782	0.585666720218	0.286979390169	0.713020609831	I don't know if it was because I was now familiar with the characters and enjoyed some of the situations, knowing how they would react.
18595	1	0.301360938308	0.698639061692	0.309961223818	0.690038776182	I'd just like to say that i've seen this film twice now and i love it!
20837	0	0.611677478514	0.388322521486	0.963422966181	0.0365770338194	No jokes, but stupid and boring laughing on repeated disgusting stuff.
23618	0	0.472324679355	0.527675320645	0.506361445397	0.493638554603	I've never really considered myself much of "student" when it comes to watching films, I watch them, form an opinion and that's it.
17585	0	0.566968857582	0.433031142418	0.90753418717	0.0924658128296	On the positive side, the director does get some suspense out of the static scarecrows.
5234	0	0.781665668874	0.218334331126	0.934587356675	0.0654126433254	Her comments about how she feared that they might kidnap her shows how much of a waste of time, effort and money the entire act was.
5586	0	0.369600172974	0.630399827026	0.767860926457	0.232139073543	Now this combination would be cool if somone knew what they where doing, and the only ones on this production that knew that was, no one.<br /><br />Though i have seen far worse, i would not recomend this movie to anyone, but if you are up one cold night, and just wanna glanse at something, it will pass the time, slowly.
4093	0	0.690037571566	0.309962428434	0.971984650725	0.0280153492754	Getting past just the lousy animation and design, the stories are ridiculously convoluted and with no character development or apparent interest by the writers of this dreck to give any substance to any stories.<br /><br />And for God's sake...is it just me, or is the Joker in EVERY EPISODE??
18641	0	0.686441805783	0.313558194217	0.662212981713	0.337787018287	All in all, all too easy to remember why I found this so forgettable at the time.
1806	1	0.336548240914	0.663451759086	0.197416528411	0.802583471589	!<br /><br />It certainly brightened my Sunday afternoon!
16985	1	0.386021018792	0.613978981208	0.153325071966	0.846674928034	Bill Smitrovich, a character actor who has been long ignored by many, gives a heart-filled performance as their strict father, who is forced to question his own beliefs and values as one of his sons makes him proud by going to Vietnam but returns empty inside, while the other is exactly the opposite.
21069	0	0.311130137007	0.688869862993	0.403869653605	0.596130346395	<br /><br />If you're still in high school, you liked Grease, or you are a yellow fever victim, you may like this movie.<br /><br />Despite its "Romance" tag, this is not a very good date movie.
7885	1	0.490521103771	0.509478896229	0.185083772982	0.814916227018	Renny Harlin's first American film was one of the best of a slew of prison-set horror films(like "Death House" or "The Chair")in the late 80's.Twenty years before,guard Lane Smith had wrongfully executed a condemned man.Now,he is the warden of the newly re-opened prison,and the man's ghost is back for bloody revenge.This atmospheric and very moody film features lots of gruesome gore and violence.Viggo Mortensen,Tiny Lister,Tom Everett and Kane Hodder are onhand for the entertaining carnage.
6937	0	0.406551906825	0.593448093175	0.901694223926	0.0983057760738	Just try to imagine someone making a movie about things on c-span only the fictional movie is 10 times less interesting than the most boring debate on c-span.<br /><br />I think there is a conspiracy somewhere in this movie, but I was unable to tell exactly what it was after I gouched my eyeballs out and threw them at Richard Gere.
1814	1	0.52815606287	0.47184393713	0.569120679723	0.430879320277	It is also book-ended at the other end with the most eccentric title sequence I've ever seen, but don't let any of that put you off.
9140	0	0.60404411855	0.39595588145	0.877448991472	0.122551008528	There are 2 shower scenes, that I suspect is just recycled footage, but no fights breaks out / no one is seduced here - or anywhere for that matter!
24612	0	0.466349651341	0.533650348659	0.586871113841	0.413128886159	<br /><br />My present to you is by way of advice.
213	1	0.308837069519	0.691162930481	0.362342091014	0.637657908986	I did like watching Cliffhanger, i think Silvestar Stallone is a great actor and i think he'll be known as playing Rambo and Rocky.
12114	1	0.375106253937	0.624893746063	0.129690198373	0.870309801627	But when a police officer is killed, one Tatsuhito gets involved... and when he discovers that his brother Shihito is also involved, things get bloody quite fast.<br /><br />An earlier work of Miike's, Shinjuku Triad Society is still filled with his usual in the ol' ultraviolence and sadistic sex acts, though it's not one of his more eclectic or flamboyant pieces.
17840	0	0.665090431217	0.334909568783	0.979194623102	0.0208053768978	BAD plot, bad science, bad acting and overall a bad film.
990	0	0.689954556169	0.310045443831	0.686619226874	0.313380773126	Sadly, by the time the old man in the pawnshop explained the entire backstory, fifteen minutes into the picture, I had the sudden, sinking revelation that comes from knowing every plot point of a still unseen film.
17143	1	0.548578417205	0.451421582795	0.637529399476	0.362470600524	I found this movie really funny because you have a youthful black comedian (Chris Rock) who dies and is sent back to earth in a mid-50's white mans body.
16134	1	0.358408563426	0.641591436574	0.176861070351	0.823138929649	Not only because's it's an Olivia movie, but because of it's unique story line and wonderful direction.
6173	1	0.250693858474	0.749306141526	0.356629412395	0.643370587605	It is proud of the way it looks - and it has a right to be.
9189	0	0.649035767574	0.350964232426	0.645412261016	0.354587738984	Without the novel's interior monologue, the celluloid Morvern Callar is nobody.
21769	0	0.304846285983	0.695153714017	0.451083739358	0.548916260642	The movie was way too long--talk about wanting to go to sleep and wondering when it will end when you wake up and still have it playing!
17608	0	0.205941929623	0.794058070377	0.322030171918	0.677969828082	I have seen this movie and the other one.
16687	0	0.629702868801	0.370297131199	0.801164767808	0.198835232192	(not to mention he could have found a company with money.)
9506	0	0.325962936827	0.674037063173	0.412846341368	0.587153658632	He is told this is the man who killed his child and attacked his wife and he can do whatever he likes to him.
11403	1	0.409833421438	0.590166578562	0.195822394937	0.804177605063	The story never lags, and the characters and their actions are always involving.
9243	0	0.36486024083	0.63513975917	0.136169619149	0.863830380851	..Only one good think: that wonderful girl!
742	1	0.354105297565	0.645894702435	0.321484821956	0.678515178044	Of course he made about a dozen other great films and for those that care you know what they are.<br /><br />
8689	0	0.530826917784	0.469173082216	0.300531485768	0.699468514232	14 episodes or something??
18070	0	0.665004583022	0.334995416978	0.873114227697	0.126885772303	Even more terrible is that she is on screen virtually all the time.
14890	1	0.566847812929	0.433152187071	0.516384708657	0.483615291343	It's hard to put your finger on this one.
