id	target	sty0	sty1	exy0	exy1	snippet
2601	1	0.522029557281	0.477970442719	0.457112878123	0.542887121877	The old fashion outfits are weird when you see them in modern times, but she looks good on them.
652	1	0.220142130014	0.779857869986	0.0267022088587	0.973297791141	Gerard's wish to honor his family and medium of film that he has loved all of his life.<br /><br />This is the true story of Juan Gerard and all the people in it are real,as are the events depicted.
18098	0	0.505675960374	0.494324039626	0.495710784863	0.504289215137	Since she holds black belt status in karate, she is in a position to make it quite clear that she is very happy with her bachelor existence, and is in no way beholden to any of her extensive suite of male admirers.
1860	1	0.350968159191	0.649031840809	0.044911421396	0.955088578604	If it were possible to distill the heart and soul of the sport--no, the pure lifestyle--of surfing to its perfect form, this documentary has done it.
12030	0	0.722837281577	0.277162718423	0.90856131623	0.0914386837698	Read all the other reviews - avoid at all costs and don't talk about it.
23046	1	0.301775902312	0.698224097688	0.310430259449	0.689569740551	And there has never been a Chief Petty Officer as unabashedly prejudice against everybody but WASPs as DeNiro's character.
1666	1	0.69818219566	0.30181780434	0.754533928605	0.245466071395	The only thing that bothered me in the movie was Marlon Brando, the guy can't sing!
14574	0	0.700211189164	0.299788810836	0.970761414166	0.0292385858343	Corny dialogue, cardboard characters, stock situations, a red herring zombie sub-plot and, worst of all, absolutely no payoff, either emotionally or dramatically.<br /><br />Does no-one teach creative writing any more?
21799	0	0.740660232532	0.259339767468	0.736757274945	0.263242725055	And, maybe, Sands can get revenge on the traitor he trained, Rather(Steve Toussaint)in the process.
13031	1	0.493105708324	0.506894291676	0.158518880391	0.841481119609	Every actor is perfect, the screenplay is a haunting succession of suspenseful scenes.
7299	0	0.876364716485	0.123635283515	0.95000215301	0.0499978469902	Having Joshua as a backdoor into RIPLEY (especially after it had been blown to bits) is an incredible cop-out and screams of a very desperate writer who had no ideas left and wanted to get this movie over and done with.<br /><br />There is an awful good where RIPLEY is playing Dead Code and we see a countdown (saying 17 minutes) then RIPLEY says "Decontamination in 30 minutes", how crap is that when they can't even keep up with their own timer?
7987	1	0.681436125655	0.318563874345	0.619353249894	0.380646750106	I also found Magda Apanowicz to be unconvincing in her role.
21491	1	0.54979919464	0.45020080536	0.47683570946	0.52316429054	Bezzerides' original script made this relationship explicit).
13537	1	0.501628810736	0.498371189264	0.49260909017	0.50739090983	Imagine a movie where Joe Piscopo is actually funny!
7933	1	0.677545125673	0.322454874327	0.712675296017	0.287324703983	After reading what few reviews were out there about this short, I was actually excited about seeing it.
14777	1	0.753192995953	0.246807004047	0.837188387294	0.162811612706	The show is on one hand awful, the acting is terrible (even when we get actual name actors like Brad Pitt and Bill Moseley in one episode), the dialogue is moronic and the premise/moral of each episode feels like something lifted out of a 50s educational short.
21352	0	0.833987711083	0.166012288917	0.909215243272	0.0907847567277	b) See just how bad a film can be.
6190	0	0.805290669461	0.194709330539	0.833352608408	0.166647391592	I want my money back.
20942	1	0.73551118488	0.26448881512	0.770145111612	0.229854888388	The camera angles are good and the acting, for the most part, isn't bad.
12775	1	0.307325769347	0.692674230653	0.366872521358	0.633127478642	Their rapport was obvious from the outset and what was intended as little more than a Universal progrmmer became both a cult and a classic.
3149	0	0.782075153741	0.217924846259	0.935298629832	0.0647013701683	The script is so lame that I had to force myself to even finish this movie.
21907	0	0.637260799417	0.362739200583	0.314790914071	0.685209085929	There are some good performances (e.g.
7165	0	0.817181202647	0.182818797353	0.957262516385	0.0427374836148	Some blind dude gets some new eyes, bad thing is that they belong to a mean old werewolf.
24616	1	0.40704902955	0.59295097045	0.227139533025	0.772860466975	And though at the end, Yin and Ling Choi Sin ride off into the morning sun under a enchanting rainbow, we never know if Tsing was afforded a reincarnation, but we do know her
15981	1	0.70899446396	0.29100553604	0.646864663184	0.353135336816	Unfortunately for him the men who were supposed to negotiate the deal killed him and took the prototype.
15915	1	0.468029013377	0.531970986623	0.499611016136	0.500388983864	His "Blow Out", made the next year, was an improvement.
11762	0	0.500681792116	0.499318207884	0.495767533356	0.504232466644	I voted 1/10
1154	1	0.438935984329	0.561064015671	0.138457327415	0.861542672585	I love the mice from the film too, they are cute.
11832	1	0.64743591541	0.35256408459	0.577186114514	0.422813885486	hail and kill!
24405	0	0.758728077097	0.241271922903	0.738850294792	0.261149705208	Too many hot buttons are pushed without any reason, they managed to stuff this boring film, that does not say anything, with every drama element that is out there: death, divorce, money issues, parenting problems, suicide, psychological problems, drug abuse, adoption, rejected love, traveling problems, sex, generations misunderstandings, robbery, legal issues, guns, medical ethics, "deep real love"Â You would think that it would make for an interesting movie, but hell no Â all these events are secondary to something primary which is not there.
10922	0	0.763412021072	0.236587978928	0.639655664731	0.360344335269	Very disturbing stuff, there was no need to show the children fully naked.
6930	0	0.460290547059	0.539709452941	0.393287614785	0.606712385215	Wei Wei (don't laugh) is that shrew, a young married woman who has suffered alongside her tubercular husband (Yu Shi) for the past several years.
23111	0	0.335224586135	0.664775413865	0.451140539725	0.548859460275	To say I was disappointed with this film would be a great understatement.<br /><br />If you have never read the book(s) I imagine you will enjoy the movie.
23364	0	0.765960982227	0.234039017773	0.826001213153	0.173998786847	WHY?
6679	1	0.5000045614	0.4999954386	0.389656155202	0.610343844798	The scenes are fast-paced.
689	1	0.356577654848	0.643422345152	0.290145947135	0.709854052865	The theme of the movie "Duty, Honor, Country" are not just mere words blathered from the lips of a high-brassed officer - it is the deep declaration of one man's total devotion to his country.<br /><br />Ironically Peck being the liberal that he was garnered a better understanding of the man.
11154	1	0.547355046917	0.452644953083	0.155010415914	0.844989584086	Cried my eyes off, first time in my life for a movie.
11499	1	0.371590665507	0.628409334493	0.273316817459	0.726683182541	This is not a movie you watch for entertainment, at least most people I know would not.<br /><br />It's portraits the cruelty to both body and mind that happen in a war pretty well, the characters seem plausible, especially because you "read their minds", something more often found in books and rarely in movies, however done very well in this piece.
861	0	0.751486992379	0.248513007621	0.525352545498	0.474647454502	I mean, don't we get enough of those bed scenes in contemporary dramas?
21299	1	0.334968363641	0.665031636359	0.0519031679151	0.948096832085	"Fanfan la tulipe" is still Gerard Philippe's most popular part and it began the swashbuckler craze which throve in the French cinema in the 1955-1965 years.It made Gina Lollobrigida a star (Lollobrigida and Philippe would team up again in RenÃ© Clair"s "Belles de nuit" the same year.<br /><br />"Fanfan la tulipe" is completely mad,sometimes verging on absurd .Henri Jeanson's witty lines -full of dark irony- were probably influenced by Voltaire and "Candide" .Antimilitarism often comes to the fore:"these draftees radiate joie de vivre -and joie de mourir when necessary (joy of life and joy of death)""It becomes necessary to recruit men when the casualties outnumber the survivors" "You won the battle without the thousands of deaths you had promised me, king Louis XV complains,but no matter ,let's wait for the next time.
3441	1	0.713093886642	0.286906113358	0.799040226816	0.200959773184	Call it propaganda , I say it's a judgment call on your part.
16448	0	0.728716716761	0.271283283239	0.910018390235	0.0899816097646	There's no actual plot or anything else really.
2498	1	0.256876298078	0.743123701922	0.224998205853	0.775001794147	They will be seeing it more as Shakespeare's audiences saw it: a play with sword fights and battles, and mighty kings and nobles, murder and incest and evil schemes and ghosts--and great art, if one cares to look for it, but in Shakespeare's day most didn't, any more than most people do now.
10931	0	0.522493409466	0.477506590534	0.422239526139	0.577760473861	There are two (2) numbers that are really good -- one where she does a number with an older cleaning lady (you've all seen the pics), and a pretty good number at the very end.
5899	0	0.795032095501	0.204967904499	0.966163201875	0.0338367981245	I wonder if they'll do the Gecko next, so that I can have a new title for the worst show I've ever seen.
6789	1	0.371147395367	0.628852604633	0.356948078046	0.643051921954	The soundtrack, for lack of better words, is magical and adds much to the film, as opposed to simply filling the silence as often happens in movies or TV.
24155	1	0.760122463492	0.239877536508	0.941146463784	0.0588535362165	Oh, boy, that sounded lame.<br /><br />9/10
6081	1	0.639586467626	0.360413532374	0.569243670852	0.430756329148	This avuncular pedagogue proved to be the perfect film instructor, genially imparting to his audience the sometimes complex facts in a manner which never made them seem dull or boring.
5549	0	0.782182005975	0.217817994025	0.586223144386	0.413776855614	I can't fathom how anyone over the age of 9 could rate this title more than a 4, MAX.
3178	0	0.749043131581	0.250956868419	0.826980733183	0.173019266817	I am still angry that I wasted the time that it took to see it.
17284	0	0.758634597109	0.241365402891	0.85883782756	0.14116217244	The editing is good acting decent, sound effects aren't too over the top.
3717	0	0.724100396927	0.275899603073	0.855392375126	0.144607624874	Thinking I had seen my share of bad movies like Ghoulies 2, Rabid Grannies, Zombie Lake and such, nothing could've prepared me for this!
18912	0	0.700071846838	0.299928153162	0.964847322229	0.0351526777709	I started watching this movie expecting some barely tolerable Hammer horror film wannabe... and I wasn't far off.
9282	0	0.727674015442	0.272325984558	0.680732511803	0.319267488197	At one point, I thought "Aha!
7142	1	0.520044853542	0.479955146458	0.389146949249	0.610853050751	It makes no sense that everyone seems to be just in the right place at the right time, but I'll be damned if it isn't a blast to watch them get there.<br /><br />With the absence of the emotive and involving Franka Potente, the writers attempt to create some emotional connection between Damon and Stiles, but she is so blank-faced an actress it never really leads to anything.
9565	1	0.276396519375	0.723603480625	0.463617170621	0.536382829379	Their relationship will face the test of not only time but also fortune.
10389	1	0.301674793175	0.698325206825	0.164996711275	0.835003288725	The "ship" set is comprehensive, sparklingly realistic, as good as anything you've seen since, and more convincing than anything 'Trek' has done, for TV or film.
9445	0	0.698128086181	0.301871913819	0.725523125889	0.274476874111	)<br /><br />I just don't know why this movie is rated so high, and in rotten tomatoes, even higher, what's wrong with good, rational and objective criticism?
16316	0	0.780403470202	0.219596529798	0.87459962985	0.12540037015	KGB was looking for so called "zionist" agents, who were (KGB believed) imperialist agents.
20958	0	0.681027231336	0.318972768664	0.568263078854	0.431736921146	However, after mentally pep talking myself to struggle on, after the first 20 minutes it began to be quite a bit easier for me to endure.
14423	1	0.44057272582	0.55942727418	0.0791498401977	0.920850159802	The two funniest parts MIGHT be Miss Piggy's tantrums after she sees Kermit and Jenny hugging, but there were definitely many other times when I laughed, such as poor Fozzie trying to hibernate with other bears.
14464	0	0.813429524137	0.186570475863	0.851834248007	0.148165751993	A plot.
13594	0	0.551570552197	0.448429447803	0.339250026367	0.660749973633	It all became very very apparent with her participation in the Vieques issue.
11937	1	0.513412622862	0.486587377138	0.328915775784	0.671084224216	Even seeing a few seconds of it would bring back that feeling of magic and warm my heart.
15559	0	0.677614655831	0.322385344169	0.319856167635	0.680143832365	Good riddance.
12634	1	0.4010602382	0.5989397618	0.115140614303	0.884859385697	), who is then trapped in an unconsumated and loveless marriage.She then returns to her father having left her husband and her father has to lie to his son in law.After a ride on her horse Eva decides to take a swim in the buff and loads up her clothes onto her horse's saddle.However her horse gets romantic notions itself and gallops off to greet its stablemate.Hedy rushes out of the lake naked and tries to recover her mount but an engineer at work sees and retrieves the horse then looks around for its owner.And so the romance is born.Her husband seeing that his rival must win Eva, later decides to shoot himself but I thought this was rather illogical and its main weakness bearing in mind his previous loveless relationship with Eva.<br /><br />Despite being a 1990 reissue title on VHS, the sound being 70 years old, is a bit soft and with background crackles, in line with films of its age.After a period of mourning our handsome boyfriend obviously is so in love with Eva he imagines her as a mother with an infant so we have to assume they live happily ever after.Just let the imagary wash over you and disabuse your mind of the style of films even of late 1930's vintage.This is a lyrical piece that can be enyoyed for its own sake and not just for its eye catching title.I gave it 7/10.
3811	0	0.849711067021	0.150288932979	0.832083444328	0.167916555672	A lot of times this show doesn't even feel like a Batman show, just another brainless anime that's nothing but pointless fighting.<br /><br />What I hate the most about this show is what they did to the villains.
24218	0	0.786790254891	0.213209745109	0.566403525056	0.433596474944	I'm very can not understand when they show us this bad film.
17965	1	0.182003177104	0.817996822896	0.0666976492861	0.933302350714	That is because here we are seeing a far more profoundly realistic "interpretation of life and death" than Capote could ever create -- a real Tragedy.<br /><br />The actual cold-blooded killer, Mr. Capote, and his hypocritically artistic "non-fiction novel" do not control these interpretations and performances.<br /><br />If "In Cold Blood" and Capote's effect on life, literature and truth matters as much as scholars say, then it takes guts as well as talent to portray the truth, or a version of the truth, that is not the rank, cowardly lie drawn up from the fathoms of Capote's own abyss.
12969	0	0.731309994383	0.268690005617	0.908167083017	0.0918329169827	He also has no redeeming qualities.
16167	0	0.560771441908	0.439228558092	0.457030131803	0.542969868197	I personally think the show is one big farce the cast is equally bad.
20734	0	0.732348913247	0.267651086753	0.702337495568	0.297662504432	A real let down!
15359	0	0.803353878112	0.196646121888	0.980781511594	0.019218488406	I don't think this is due to a bad remaster or anything, I just think the film is poorly done.<br /><br />Obviously filmed at an abandoned school with a budget that was no doubt wasted on cheap beer and no talent hacks, "Slaughter High" starts out slow and doesn't pick up pace until about an hour in.
7724	1	0.204844687096	0.795155312904	0.170610090335	0.829389909665	It has to be said that the second half of the film isn't as gripping as the first, but Red Rock West certainly is never boring and the way that Dahl orchestrates the grand finale is excellent in that all the central characters get to be a part of it.
22452	0	0.761547822239	0.238452177761	0.973832382538	0.0261676174623	Secondly, all the acting is awful - even from veteran Willem DaFoe.
16012	1	0.506097907559	0.493902092441	0.229029647741	0.770970352259	All the songs are great, and actually memorable, unlike many children's musicals, where the songs are just stuck in for no real reason.
19602	1	0.400403609421	0.599596390579	0.200348777257	0.799651222743	If you have any sort of appreciation for character and dialogue, and any sense of American cultural history, you will find a lot of very absorbing material in this film.
18859	0	0.789038222734	0.210961777266	0.520312596228	0.479687403772	Nobody seems to know why she took her own life.
23443	1	0.363296488737	0.636703511263	0.422582226935	0.577417773065	Possible spoiler alert: in one great scene, the two leads, both actors, are _discussing_ how to _discuss_ something personal, something entirely 'out-of-script', with another actor, and they start making up lines, rehearsing them, and critiquing each other's performance.<br /><br />Since this movie appeared in, what was it, '91, it has become fashionable to do this, especially on TV.
11633	0	0.798002842588	0.201997157412	0.769411377745	0.230588622255	There was no real suspense.
9891	1	0.310040938044	0.689959061956	0.194811077443	0.805188922557	As a novel the story was gut wrenchingly real: as transcribed into a screenplay by novices David Diamond and Danny Green (who also directs) it is more of a cerebral dissertation that gradually erupts into action in the final moments.<br /><br />Harry Lesser (Dylan McDermott) is a Jewish novelist with one book under his belt but currently attempting to finish his 'newest' book ten years into the writing.
3713	1	0.715903263106	0.284096736894	0.800054586827	0.199945413173	If one were to look back after the film it really wasn't meant to be convincing, it was a low budget ipecac.
1911	0	0.701769255494	0.298230744506	0.859597273933	0.140402726067	The plot that was meant to have some philosophical aspects emerged to me as a very bad hollow copy of the matrix, with plenty of clichÃ©s: the lone wolf cop, good looking, psychologically disturbed, sleeping with his gun... + nice hard worker and shy, but good looking she-scientist, you add a 2 cent plot and you have I, Robot!
4340	0	0.777864131758	0.222135868242	0.520209609009	0.479790390991	The result is simply hilarious and I can guarantee that Ed Wood's style is back.
5647	1	0.251418112384	0.748581887616	0.00553514808877	0.994464851911	Cinderella In my opinion greatest love story ever told i loved it as a kid and i love it now a wonderful Disney masterpiece this is 1 of my favorite movies i love Disney.
17050	0	0.800178554459	0.199821445541	0.590439759152	0.409560240848	A gay activist who adds nothing to the study of straight dancers.
18813	1	0.427953545245	0.572046454755	0.217217322897	0.782782677103	Actors: YES Blackadder: Rather than MACBETH...!<br /><br />I am a big fan of Rowan and i have the majority of his work, but i think he did the series of Blackadder especially good.<br /><br />I Hope Rowan is going to continue his great style, but i think we can count on him, because he is already working on a Bean 2 Movie, that will be out this year, i can't wait...<br /><br />I Give this 3rd Blackadder a 9 out of 10 Rating.
11888	0	0.131375270015	0.868624729985	0.170555565136	0.829444434864	and suchlike.
8999	0	0.721113212178	0.278886787822	0.931842813491	0.0681571865092	Not only was there no chemistry it just doesn't make sense.
4973	0	0.700400344525	0.299599655475	0.992594926012	0.00740507398837	A worthless bit of tripe and first effort for mediocre director Seidelman, the film is fraught with bad acting, bad sound, bad camera work, and poor quality in all aspects of the film.
2669	0	0.72345351632	0.27654648368	0.950869887782	0.0491301122182	In a word, this film was boring.
2929	0	0.74461681273	0.25538318727	0.722006308165	0.277993691835	<br /><br />The film sounds much better than it turned out.
1589	0	0.743120285069	0.256879714931	0.563815580967	0.436184419033	Next..
10416	1	0.535566447113	0.464433552887	0.456987121582	0.543012878418	Besides I'd say the movie isn't able to keep a high level.
11970	1	0.739016251722	0.260983748278	0.821822281439	0.178177718561	I mean, OK, voice acting, not particularly good, probably even b-movie-ish.
14831	0	0.24191589284	0.75808410716	0.132719321444	0.867280678556	It's not as atmospheric and gripping as Full Metal Jacket, not as epic as Band of Brothers, not as action packed as...well, anything.
16314	0	0.743096520068	0.256903479932	0.837156768849	0.162843231151	Neither really seemed to be able to break out to other types of roles, assuming they were simply typecast.
16272	1	0.262503519314	0.737496480686	0.156042844591	0.843957155409	), meaning that if she lives on it (and she must actually live there) and works it for ten years, she will get the deed to it.
3180	0	0.709429883868	0.290570116132	0.631125954541	0.368874045459	Regardless of this production, I am still very excited to check out The Papel Chase.
24291	0	0.262804616042	0.737195383958	0.149624016557	0.850375983443	... to not live in Montana and especially not to live there at the end of the 19th century.<br /><br />"A river runs through it" certainly is a well made movie from a cineastic stand-point.
8264	0	0.705879846477	0.294120153523	0.768796870321	0.231203129679	Gross.
24255	0	0.752720862008	0.247279137992	0.785797502744	0.214202497256	I just want to add it because all the comments were so positive I felt like I just had to let people know that not everyone is so thrilled, let alone intellectually provoked by this attempt at creating a captivating philosophical cinematic enigma.
18968	0	0.618259588992	0.381740411008	0.556192169005	0.443807830995	(*1/2)
10393	0	0.688855350854	0.311144649146	0.909010356572	0.0909896434281	Take a nap instead.
18496	1	0.407456295414	0.592543704586	0.199620265639	0.800379734361	One can only imagine the film Mr. Welles might have finished without the interference of the studio!
6450	1	0.365206818621	0.634793181379	0.0836233034694	0.916376696531	If you enjoy Cleese & all the British 'Pythonesque' humour of the time, then this little gem is absolutely hilarious.<br /><br />Arthur Lowe is a real treat!<br /><br />I saw this with friends on TV when it first came out, and its classic quotes have formed a part of our jokes for 30 years, and will do forever!
16222	0	0.826452338852	0.173547661148	0.976251139594	0.0237488604056	it's just bad.
16025	1	0.276702662415	0.723297337585	0.220980239029	0.779019760971	This is the one that brings it all together in a very good package.<br /><br />Simon has done some other decent work, but this one is really his best work which made the rest of his work possible.
3092	1	0.296314444337	0.703685555663	0.309354294378	0.690645705622	If you haven't seen it you should try to catch it when it is on TV or rent it...
18769	0	0.778514227139	0.221485772861	0.781669892417	0.218330107583	It sounds like she is just standing there reading right off the script.
3620	0	0.748197729721	0.251802270279	0.926791275195	0.0732087248049	To the completists I would say that this film isn't that bad and I can certainly think of worse Hammer comedies.
18595	1	0.5486744739	0.4513255261	0.0913922304543	0.908607769546	An incredible film.
20837	0	0.768595609515	0.231404390485	0.809161334831	0.190838665169	It was weak, very very weak.
23618	0	0.522890685305	0.477109314695	0.53952840849	0.46047159151	They are never ending!
17585	0	0.782085619777	0.217914380223	0.90753418717	0.0924658128296	On the positive side, the director does get some suspense out of the static scarecrows.
5234	0	0.802852758641	0.197147241359	0.934587356675	0.0654126433254	Her comments about how she feared that they might kidnap her shows how much of a waste of time, effort and money the entire act was.
5586	0	0.706399216161	0.293600783839	0.631917450483	0.368082549517	You don't get the feeling of getting to know anyone of the main characters.
4093	0	0.83762168918	0.16237831082	0.954451995864	0.0455480041362	That was the single-worst Batman story I've ever seen, heard or read.
18641	0	0.728487337997	0.271512662003	0.754067695412	0.245932304588	Unfortunately, he never really gets his hands dirty, barely even turning a blind eye before his decency rises to the surface.
1806	1	0.586259183067	0.413740816933	0.385422278928	0.614577721072	Strangely erotic schlock Gothic horror that will be loved by Hammer House of Horror fans the world over.
16985	1	0.31945912277	0.68054087723	0.153325071966	0.846674928034	Bill Smitrovich, a character actor who has been long ignored by many, gives a heart-filled performance as their strict father, who is forced to question his own beliefs and values as one of his sons makes him proud by going to Vietnam but returns empty inside, while the other is exactly the opposite.
21069	0	0.706244309313	0.293755690687	0.66282828799	0.33717171201	It takes the awful beautiful people we all know and plays out their painful interactions while expecting us to idolize them.
7885	1	0.39096434471	0.60903565529	0.185083772982	0.814916227018	Renny Harlin's first American film was one of the best of a slew of prison-set horror films(like "Death House" or "The Chair")in the late 80's.Twenty years before,guard Lane Smith had wrongfully executed a condemned man.Now,he is the warden of the newly re-opened prison,and the man's ghost is back for bloody revenge.This atmospheric and very moody film features lots of gruesome gore and violence.Viggo Mortensen,Tiny Lister,Tom Everett and Kane Hodder are onhand for the entertaining carnage.
6937	0	0.720605740018	0.279394259982	0.788866761184	0.211133238816	If the only sex you've ever had is with a farm animal, then the tag line for this movie is probably still misleading.<br /><br />This is by far one of the most boring movies I've had the pleasure to try and watch lately.
1814	1	0.490396601151	0.509603398849	0.199850902832	0.800149097168	And thus beneath the vicey exterior, she reveals a rather sweet value system.
9140	0	0.745196178309	0.254803821691	0.884453840057	0.115546159943	Sure, the plot consists of a bunch of women in prison, who wear street clothes btw (quite comical), but NOTHING happens.<br /><br />There aren't strong rivalries, no one tries to seduce the warden or doctor in order to try and escape, and no inmates make out.
24612	0	0.78038280856	0.21961719144	0.955088453951	0.044911546049	From a poorly contrived plot line that makes almost no sense to bad dialogue and disjointed scenes to the ultimate downer, bad acting (even Peter Falk can't find his way) "Finding John Christmas" is better left lost.
213	1	0.337259245283	0.662740754717	0.116237676637	0.883762323363	I enjoyed watching Cliffhanger, at the beginning when that woman (Sarah) was full of terror when she was slipping, i thought that was a terrifying scene as i would think that when you see that see, your nerves in your body get to you because it makes you get full of fright and your heart beats faster.
12114	1	0.551535055276	0.448464944724	0.266323790769	0.733676209231	While it would be rude to state that Miike's movies are successful mostly on their shock value, it is true that sometimes it's easy to lose track of how well Miike can create bitter, dis-impassioned characters.<br /><br />--PolarisDiB
17840	0	0.855463473945	0.144536526055	0.979194623102	0.0208053768978	BAD plot, bad science, bad acting and overall a bad film.
990	0	0.746357663521	0.253642336479	0.868835212395	0.131164787605	And worse: I knew just how badly every point would all suck.<br /><br />Let me be perfectly clear here, the English language lacks sufficient nuance and depth in the field of ultimate evil to properly describe just how bad this film really is.<br /><br />As for knowing all the twists of movie, I was wrong.
17143	1	0.673828144004	0.326171855996	0.584575585503	0.415424414497	He doesn't realize that his behavior should change and continues to act as he had before.
16134	1	0.377776554627	0.622223445373	0.161678239905	0.838321760095	Yeah she may be older now, because many remember her from Romeo and Juliet, but she's wonderful!
6173	1	0.314934270506	0.685065729494	0.356629412395	0.643370587605	It is proud of the way it looks - and it has a right to be.
9189	0	0.748237642465	0.251762357535	0.890894853413	0.109105146587	So what a drag to discover their talents wasted on this mannered, pretentious lark.
21769	0	0.767382571126	0.232617428874	0.662548282692	0.337451717308	Second, the things I saw in the movie were way too out of text to even have in this what I thought was going to be a comedy type movie like the rest before.
17608	0	0.748628135193	0.251371864807	0.996460159015	0.00353984098541	I have no idea why they even made another movie it was stupid and pointless sorry to say that i have all of them.
16687	0	0.811005777839	0.188994222161	0.801164767808	0.198835232192	(not to mention he could have found a company with money.)
9506	0	0.320597735535	0.679402264465	0.412846341368	0.587153658632	He is told this is the man who killed his child and attacked his wife and he can do whatever he likes to him.
11403	1	0.2732268325	0.7267731675	0.195822394937	0.804177605063	The story never lags, and the characters and their actions are always involving.
9243	0	0.796460696842	0.203539303158	0.636998061241	0.363001938759	I'm totally rankled!
742	1	0.788770658136	0.211229341864	0.708383484092	0.291616515908	Just think how the world population grew, the rain forest that disappeared, resources used up, green house effect getting worse since 1973.
8689	0	0.814171322884	0.185828677116	0.849504723254	0.150495276746	If I did, then I have easily forgotten them.<br /><br />But the special effects were absolutely horrendous.
18070	0	0.81778758727	0.18221241273	0.789744943856	0.210255056144	But I read somewhere that back in those days, porn had to have some "artistic" value.
14890	1	0.682661472373	0.317338527627	0.516384708657	0.483615291343	It's hard to put your finger on this one.
1546	0	0.744114529978	0.255885470022	0.662573859364	0.337426140636	This movie tells the tender tale of a demented scientist who, after his fiance is decapitated, goes around ogling strippers so that he can find a suitable body to attach her noggin to.
16318	1	0.324468522922	0.675531477078	0.0283085780787	0.971691421921	Great!
16739	0	0.789330149218	0.210669850782	0.950142603568	0.0498573964324	I think watch "White Chicks" from 2004 it's so much better that this...make no mistake at that time I thought that's the worst movie I have ever seen.
7834	1	0.252852366386	0.747147633614	0.13514308653	0.86485691347	It is much more well-made and well-written than most TV series; I'm highly disappointed it ended before it could really kick into high gear.
8319	0	0.723893444923	0.276106555077	0.695611935549	0.304388064451	Go back to the tonka toys.
23668	0	0.711700199645	0.288299800355	0.87829680625	0.12170319375	However, don't let the cover of this movie decieve you.
18494	1	0.20274996414	0.79725003586	0.147621907782	0.852378092218	Van Zandt (from the E-Street Band) plays his first and only role as Tony's best friend, and is quite convincing and latching.
21446	1	0.494098136918	0.505901863082	0.337192785823	0.662807214177	Prepare and store for future days of need, 7.
18693	1	0.431281811054	0.568718188946	0.365107784858	0.634892215142	It takes guts to make a movie on Gandhi in India ,in which he is not shown as a man who could do no wrong.This movie shows how a Mahatma failed to be a decent father(at least in the eyes of his son).
12903	1	0.481172227713	0.518827772287	0.205118657319	0.794881342681	Indeed, I dare to say that he performs some songs better than Caruso (check A'Vuchella from Tosti and La Danza from Rossini).
23146	1	0.284570334395	0.715429665605	0.0898069394543	0.910193060546	I really enjoyed it.
7801	1	0.2691150078	0.7308849922	0.350725647853	0.649274352147	The band was known for its excessive lifestyle and now they are all back amongst the working class from which they came.
